Range,Duration,Target,Raised,Category
20000-8,90,92000,4500,0
20000-8,90,92000,5000,0
20000-8,90,92000,5500,0
20000-8,90,92000,6000,0
20000-8,90,92000,6500,0
20000-8,90,92000,7000,0
20000-8,90,92000,7500,0
20000-8,90,92000,8000,0
20000-8,90,92000,8500,0
20000-8,90,92000,9000,0
20000-8,90,92000,9500,0
20000-8,90,92000,10000,0
20000-8,90,92000,10500,0
20000-8,90,92000,11000,0
20000-8,90,92000,11500,0
20000-8,90,92000,12000,0
20000-8,90,92000,12500,0
20000-8,90,92000,13000,0
20000-8,90,92000,13500,0
20000-8,90,92000,14000,0
20000-8,90,92000,14500,0
20000-8,90,92000,15000,0
20000-8,90,92000,15500,0
20000-8,90,92000,16000,0
20000-8,90,92000,16500,0
20000-8,90,92000,17000,0
20000-8,90,92000,17500,0
20000-8,90,92000,18000,0
20000-8,90,92000,18500,0
20000-8,90,92000,19000,0
20000-8,90,92000,19500,0
20000-8,90,92000,20000,0
20000-8,90,92000,20500,0
20000-8,90,92000,21000,0
20000-8,90,92000,21500,0
20000-8,90,92000,22000,0
20000-8,90,92000,22500,0
20000-8,90,92000,23000,0
20000-8,90,92000,23500,0
20000-8,90,92000,24000,0
20000-8,90,92000,24500,0
20000-8,90,92000,25000,0
20000-8,90,92000,25500,0
20000-8,90,92000,26000,0
20000-8,90,92000,26500,0
20000-8,90,92000,27000,0
20000-8,90,92000,27500,0
20000-8,90,92000,28000,0
20000-8,90,92000,28500,0
20000-8,90,92000,29000,0
20000-8,90,92000,29500,0
20000-8,90,92000,30000,0
20000-8,90,92000,30500,0
20000-8,90,92000,31000,0
20000-8,90,92000,31500,0
20000-8,90,92000,32000,0
20000-8,90,92000,32500,0
20000-8,90,92000,33000,0
20000-8,90,92000,33500,0
20000-8,90,92000,34000,0
20000-8,90,92000,34500,0
20000-8,90,92000,35000,0
20000-8,90,92000,35500,0
20000-8,90,92000,36000,0
20000-8,90,92000,36500,0
20000-8,90,92000,37000,0
20000-8,90,92000,37500,0
20000-8,90,92000,38000,0
20000-8,90,92000,38500,0
20000-8,90,92000,39000,0
20000-8,90,92000,39500,0
20000-8,90,92000,40000,0
20000-8,90,92000,40500,0
20000-8,90,92000,41000,0
20000-8,90,92000,41500,0
20000-8,90,92000,42000,0
20000-8,90,92000,42500,0
20000-8,90,92000,43000,0
20000-8,90,92000,43500,0
20000-8,90,92000,44000,0
20000-8,90,92000,44500,0
20000-8,90,92000,45000,0
20000-8,90,92000,45500,0
20000-8,90,92000,46000,0
20000-8,90,92000,46500,0
20000-8,90,92000,47000,0
20000-8,90,92000,47500,0
20000-8,90,92000,48000,0
20000-8,90,92000,48500,0
20000-8,90,92000,49000,0
20000-8,90,92000,49500,0
20000-8,90,92000,50000,0
20000-8,90,92000,50500,0
20000-8,90,92000,51000,0
20000-8,90,92000,51500,0
20000-8,90,92000,52000,0
20000-8,90,92000,52500,0
20000-8,90,92000,53000,0
20000-8,90,92000,53500,0
20000-8,90,92000,54000,0
20000-8,90,92000,54500,0
20000-8,90,92000,55000,0
20000-8,90,92000,55500,0
20000-8,90,92000,56000,0
20000-8,90,92000,56500,0
20000-8,90,92000,57000,0
20000-8,90,92000,57500,0
20000-8,90,92000,58000,0
20000-8,90,92000,58500,0
20000-8,90,92000,59000,0
20000-8,90,92000,59500,0
20000-8,90,92000,60000,0
20000-8,90,92000,60500,0
20000-8,90,92000,61000,0
20000-8,90,92000,61500,0
20000-8,90,92000,62000,0
20000-8,90,92000,62500,0
20000-8,90,92000,63000,0
20000-8,90,92000,63500,0
20000-8,90,92000,64000,0
20000-8,90,92000,64500,0
20000-8,90,92000,65000,0
20000-8,90,92000,65500,0
20000-8,90,92000,66000,0
20000-8,90,92000,66500,0
20000-8,90,92000,67000,0
20000-8,90,92000,67500,0
20000-8,90,92000,68000,0
20000-8,90,92000,68500,0
20000-8,90,92000,69000,0
20000-8,90,92000,69500,0
20000-8,90,92000,70000,0
20000-8,90,92000,70500,0
20000-8,90,92000,71000,0
20000-8,90,92000,71500,0
20000-8,90,92000,72000,0
20000-8,90,92000,72500,0
20000-8,90,92000,73000,0
20000-8,90,92000,73500,0
20000-8,90,92000,74000,0
20000-8,90,92000,74500,0
20000-8,90,92000,75000,0
20000-8,90,92000,75500,0
20000-8,90,92000,76000,0
20000-8,90,92000,76500,0
20000-8,90,92000,77000,0
20000-8,90,92000,77500,0
20000-8,90,92000,78000,0
20000-8,90,92000,78200,1
20000-8,90,92000,79200,1
20000-8,90,92000,80200,1
20000-8,90,92000,81200,1
20000-8,90,92000,82200,1
20000-8,90,92000,83200,1
20000-8,90,92000,84200,1
20000-8,90,92000,85200,1
20000-8,90,92000,86200,1
20000-8,90,92000,87200,1
20000-8,90,92000,88200,1
20000-8,90,92000,89200,1
20000-8,90,92000,90200,1
20000-8,90,92000,91200,1
20000-8,90,92500,0,0
20000-8,90,92500,500,0
20000-8,90,92500,1000,0
20000-8,90,92500,1500,0
20000-8,90,92500,2000,0
20000-8,90,92500,2500,0
20000-8,90,92500,3000,0
20000-8,90,92500,3500,0
20000-8,90,92500,4000,0
20000-8,90,92500,4500,0
20000-8,90,92500,5000,0
20000-8,90,92500,5500,0
20000-8,90,92500,6000,0
20000-8,90,92500,6500,0
20000-8,90,92500,7000,0
20000-8,90,92500,7500,0
20000-8,90,92500,8000,0
20000-8,90,92500,8500,0
20000-8,90,92500,9000,0
20000-8,90,92500,9500,0
20000-8,90,92500,10000,0
20000-8,90,92500,10500,0
20000-8,90,92500,11000,0
20000-8,90,92500,11500,0
20000-8,90,92500,12000,0
20000-8,90,92500,12500,0
20000-8,90,92500,13000,0
20000-8,90,92500,13500,0
20000-8,90,92500,14000,0
20000-8,90,92500,14500,0
20000-8,90,92500,15000,0
20000-8,90,92500,15500,0
20000-8,90,92500,16000,0
20000-8,90,92500,16500,0
20000-8,90,92500,17000,0
20000-8,90,92500,17500,0
20000-8,90,92500,18000,0
20000-8,90,92500,18500,0
20000-8,90,92500,19000,0
20000-8,90,92500,19500,0
20000-8,90,92500,20000,0
20000-8,90,92500,20500,0
20000-8,90,92500,21000,0
20000-8,90,92500,21500,0
20000-8,90,92500,22000,0
20000-8,90,92500,22500,0
20000-8,90,92500,23000,0
20000-8,90,92500,23500,0
20000-8,90,92500,24000,0
20000-8,90,92500,24500,0
20000-8,90,92500,25000,0
20000-8,90,92500,25500,0
20000-8,90,92500,26000,0
20000-8,90,92500,26500,0
20000-8,90,92500,27000,0
20000-8,90,92500,27500,0
20000-8,90,92500,28000,0
20000-8,90,92500,28500,0
20000-8,90,92500,29000,0
20000-8,90,92500,29500,0
20000-8,90,92500,30000,0
20000-8,90,92500,30500,0
20000-8,90,92500,31000,0
20000-8,90,92500,31500,0
20000-8,90,92500,32000,0
20000-8,90,92500,32500,0
20000-8,90,92500,33000,0
20000-8,90,92500,33500,0
20000-8,90,92500,34000,0
20000-8,90,92500,34500,0
20000-8,90,92500,35000,0
20000-8,90,92500,35500,0
20000-8,90,92500,36000,0
20000-8,90,92500,36500,0
20000-8,90,92500,37000,0
20000-8,90,92500,37500,0
20000-8,90,92500,38000,0
20000-8,90,92500,38500,0
20000-8,90,92500,39000,0
20000-8,90,92500,39500,0
20000-8,90,92500,40000,0
20000-8,90,92500,40500,0
20000-8,90,92500,41000,0
20000-8,90,92500,41500,0
20000-8,90,92500,42000,0
20000-8,90,92500,42500,0
20000-8,90,92500,43000,0
20000-8,90,92500,43500,0
20000-8,90,92500,44000,0
20000-8,90,92500,44500,0
20000-8,90,92500,45000,0
20000-8,90,92500,45500,0
20000-8,90,92500,46000,0
20000-8,90,92500,46500,0
20000-8,90,92500,47000,0
20000-8,90,92500,47500,0
20000-8,90,92500,48000,0
20000-8,90,92500,48500,0
20000-8,90,92500,49000,0
20000-8,90,92500,49500,0
20000-8,90,92500,50000,0
20000-8,90,92500,50500,0
20000-8,90,92500,51000,0
20000-8,90,92500,51500,0
20000-8,90,92500,52000,0
20000-8,90,92500,52500,0
20000-8,90,92500,53000,0
20000-8,90,92500,53500,0
20000-8,90,92500,54000,0
20000-8,90,92500,54500,0
20000-8,90,92500,55000,0
20000-8,90,92500,55500,0
20000-8,90,92500,56000,0
20000-8,90,92500,56500,0
20000-8,90,92500,57000,0
20000-8,90,92500,57500,0
20000-8,90,92500,58000,0
20000-8,90,92500,58500,0
20000-8,90,92500,59000,0
20000-8,90,92500,59500,0
20000-8,90,92500,60000,0
20000-8,90,92500,60500,0
20000-8,90,92500,61000,0
20000-8,90,92500,61500,0
20000-8,90,92500,62000,0
20000-8,90,92500,62500,0
20000-8,90,92500,63000,0
20000-8,90,92500,63500,0
20000-8,90,92500,64000,0
20000-8,90,92500,64500,0
20000-8,90,92500,65000,0
20000-8,90,92500,65500,0
20000-8,90,92500,66000,0
20000-8,90,92500,66500,0
20000-8,90,92500,67000,0
20000-8,90,92500,67500,0
20000-8,90,92500,68000,0
20000-8,90,92500,68500,0
20000-8,90,92500,69000,0
20000-8,90,92500,69500,0
20000-8,90,92500,70000,0
20000-8,90,92500,70500,0
20000-8,90,92500,71000,0
20000-8,90,92500,71500,0
20000-8,90,92500,72000,0
20000-8,90,92500,72500,0
20000-8,90,92500,73000,0
20000-8,90,92500,73500,0
20000-8,90,92500,74000,0
20000-8,90,92500,74500,0
20000-8,90,92500,75000,0
20000-8,90,92500,75500,0
20000-8,90,92500,76000,0
20000-8,90,92500,76500,0
20000-8,90,92500,77000,0
20000-8,90,92500,77500,0
20000-8,90,92500,78000,0
20000-8,90,92500,78500,0
20000-8,90,92500,78625,1
20000-8,90,92500,79625,1
20000-8,90,92500,80625,1
20000-8,90,92500,81625,1
20000-8,90,92500,82625,1
20000-8,90,92500,83625,1
20000-8,90,92500,84625,1
20000-8,90,92500,85625,1
20000-8,90,92500,86625,1
20000-8,90,92500,87625,1
20000-8,90,92500,88625,1
20000-8,90,92500,89625,1
20000-8,90,92500,90625,1
20000-8,90,92500,91625,1
20000-8,90,93000,0,0
20000-8,90,93000,500,0
20000-8,90,93000,1000,0
20000-8,90,93000,1500,0
20000-8,90,93000,2000,0
20000-8,90,93000,2500,0
20000-8,90,93000,3000,0
20000-8,90,93000,3500,0
20000-8,90,93000,4000,0
20000-8,90,93000,4500,0
20000-8,90,93000,5000,0
20000-8,90,93000,5500,0
20000-8,90,93000,6000,0
20000-8,90,93000,6500,0
20000-8,90,93000,7000,0
20000-8,90,93000,7500,0
20000-8,90,93000,8000,0
20000-8,90,93000,8500,0
20000-8,90,93000,9000,0
20000-8,90,93000,9500,0
20000-8,90,93000,10000,0
20000-8,90,93000,10500,0
20000-8,90,93000,11000,0
20000-8,90,93000,11500,0
20000-8,90,93000,12000,0
20000-8,90,93000,12500,0
20000-8,90,93000,13000,0
20000-8,90,93000,13500,0
20000-8,90,93000,14000,0
20000-8,90,93000,14500,0
20000-8,90,93000,15000,0
20000-8,90,93000,15500,0
20000-8,90,93000,16000,0
20000-8,90,93000,16500,0
20000-8,90,93000,17000,0
20000-8,90,93000,17500,0
20000-8,90,93000,18000,0
20000-8,90,93000,18500,0
20000-8,90,93000,19000,0
20000-8,90,93000,19500,0
20000-8,90,93000,20000,0
20000-8,90,93000,20500,0
20000-8,90,93000,21000,0
20000-8,90,93000,21500,0
20000-8,90,93000,22000,0
20000-8,90,93000,22500,0
20000-8,90,93000,23000,0
20000-8,90,93000,23500,0
20000-8,90,93000,24000,0
20000-8,90,93000,24500,0
20000-8,90,93000,25000,0
20000-8,90,93000,25500,0
20000-8,90,93000,26000,0
20000-8,90,93000,26500,0
20000-8,90,93000,27000,0
20000-8,90,93000,27500,0
20000-8,90,93000,28000,0
20000-8,90,93000,28500,0
20000-8,90,93000,29000,0
20000-8,90,93000,29500,0
20000-8,90,93000,30000,0
20000-8,90,93000,30500,0
20000-8,90,93000,31000,0
20000-8,90,93000,31500,0
20000-8,90,93000,32000,0
20000-8,90,93000,32500,0
20000-8,90,93000,33000,0
20000-8,90,93000,33500,0
20000-8,90,93000,34000,0
20000-8,90,93000,34500,0
20000-8,90,93000,35000,0
20000-8,90,93000,35500,0
20000-8,90,93000,36000,0
20000-8,90,93000,36500,0
20000-8,90,93000,37000,0
20000-8,90,93000,37500,0
20000-8,90,93000,38000,0
20000-8,90,93000,38500,0
20000-8,90,93000,39000,0
20000-8,90,93000,39500,0
20000-8,90,93000,40000,0
20000-8,90,93000,40500,0
20000-8,90,93000,41000,0
20000-8,90,93000,41500,0
20000-8,90,93000,42000,0
20000-8,90,93000,42500,0
20000-8,90,93000,43000,0
20000-8,90,93000,43500,0
20000-8,90,93000,44000,0
20000-8,90,93000,44500,0
20000-8,90,93000,45000,0
20000-8,90,93000,45500,0
20000-8,90,93000,46000,0
20000-8,90,93000,46500,0
20000-8,90,93000,47000,0
20000-8,90,93000,47500,0
20000-8,90,93000,48000,0
20000-8,90,93000,48500,0
20000-8,90,93000,49000,0
20000-8,90,93000,49500,0
20000-8,90,93000,50000,0
20000-8,90,93000,50500,0
20000-8,90,93000,51000,0
20000-8,90,93000,51500,0
20000-8,90,93000,52000,0
20000-8,90,93000,52500,0
20000-8,90,93000,53000,0
20000-8,90,93000,53500,0
20000-8,90,93000,54000,0
20000-8,90,93000,54500,0
20000-8,90,93000,55000,0
20000-8,90,93000,55500,0
20000-8,90,93000,56000,0
20000-8,90,93000,56500,0
20000-8,90,93000,57000,0
20000-8,90,93000,57500,0
20000-8,90,93000,58000,0
20000-8,90,93000,58500,0
20000-8,90,93000,59000,0
20000-8,90,93000,59500,0
20000-8,90,93000,60000,0
20000-8,90,93000,60500,0
20000-8,90,93000,61000,0
20000-8,90,93000,61500,0
20000-8,90,93000,62000,0
20000-8,90,93000,62500,0
20000-8,90,93000,63000,0
20000-8,90,93000,63500,0
20000-8,90,93000,64000,0
20000-8,90,93000,64500,0
20000-8,90,93000,65000,0
20000-8,90,93000,65500,0
20000-8,90,93000,66000,0
20000-8,90,93000,66500,0
20000-8,90,93000,67000,0
20000-8,90,93000,67500,0
20000-8,90,93000,68000,0
20000-8,90,93000,68500,0
20000-8,90,93000,69000,0
20000-8,90,93000,69500,0
20000-8,90,93000,70000,0
20000-8,90,93000,70500,0
20000-8,90,93000,71000,0
20000-8,90,93000,71500,0
20000-8,90,93000,72000,0
20000-8,90,93000,72500,0
20000-8,90,93000,73000,0
20000-8,90,93000,73500,0
20000-8,90,93000,74000,0
20000-8,90,93000,74500,0
20000-8,90,93000,75000,0
20000-8,90,93000,75500,0
20000-8,90,93000,76000,0
20000-8,90,93000,76500,0
20000-8,90,93000,77000,0
20000-8,90,93000,77500,0
20000-8,90,93000,78000,0
20000-8,90,93000,78500,0
20000-8,90,93000,79000,0
20000-8,90,93000,79050,1
20000-8,90,93000,80050,1
20000-8,90,93000,81050,1
20000-8,90,93000,82050,1
20000-8,90,93000,83050,1
20000-8,90,93000,84050,1
20000-8,90,93000,85050,1
20000-8,90,93000,86050,1
20000-8,90,93000,87050,1
20000-8,90,93000,88050,1
20000-8,90,93000,89050,1
20000-8,90,93000,90050,1
20000-8,90,93000,91050,1
20000-8,90,93000,92050,1
20000-8,90,93500,0,0
20000-8,90,93500,500,0
20000-8,90,93500,1000,0
20000-8,90,93500,1500,0
20000-8,90,93500,2000,0
20000-8,90,93500,2500,0
20000-8,90,93500,3000,0
20000-8,90,93500,3500,0
20000-8,90,93500,4000,0
20000-8,90,93500,4500,0
20000-8,90,93500,5000,0
20000-8,90,93500,5500,0
20000-8,90,93500,6000,0
20000-8,90,93500,6500,0
20000-8,90,93500,7000,0
20000-8,90,93500,7500,0
20000-8,90,93500,8000,0
20000-8,90,93500,8500,0
20000-8,90,93500,9000,0
20000-8,90,93500,9500,0
20000-8,90,93500,10000,0
20000-8,90,93500,10500,0
20000-8,90,93500,11000,0
20000-8,90,93500,11500,0
20000-8,90,93500,12000,0
20000-8,90,93500,12500,0
20000-8,90,93500,13000,0
20000-8,90,93500,13500,0
20000-8,90,93500,14000,0
20000-8,90,93500,14500,0
20000-8,90,93500,15000,0
20000-8,90,93500,15500,0
20000-8,90,93500,16000,0
20000-8,90,93500,16500,0
20000-8,90,93500,17000,0
20000-8,90,93500,17500,0
20000-8,90,93500,18000,0
20000-8,90,93500,18500,0
20000-8,90,93500,19000,0
20000-8,90,93500,19500,0
20000-8,90,93500,20000,0
20000-8,90,93500,20500,0
20000-8,90,93500,21000,0
20000-8,90,93500,21500,0
20000-8,90,93500,22000,0
20000-8,90,93500,22500,0
20000-8,90,93500,23000,0
20000-8,90,93500,23500,0
20000-8,90,93500,24000,0
20000-8,90,93500,24500,0
20000-8,90,93500,25000,0
20000-8,90,93500,25500,0
20000-8,90,93500,26000,0
20000-8,90,93500,26500,0
20000-8,90,93500,27000,0
20000-8,90,93500,27500,0
20000-8,90,93500,28000,0
20000-8,90,93500,28500,0
20000-8,90,93500,29000,0
20000-8,90,93500,29500,0
20000-8,90,93500,30000,0
20000-8,90,93500,30500,0
20000-8,90,93500,31000,0
20000-8,90,93500,31500,0
20000-8,90,93500,32000,0
20000-8,90,93500,32500,0
20000-8,90,93500,33000,0
20000-8,90,93500,33500,0
20000-8,90,93500,34000,0
20000-8,90,93500,34500,0
20000-8,90,93500,35000,0
20000-8,90,93500,35500,0
20000-8,90,93500,36000,0
20000-8,90,93500,36500,0
20000-8,90,93500,37000,0
20000-8,90,93500,37500,0
20000-8,90,93500,38000,0
20000-8,90,93500,38500,0
20000-8,90,93500,39000,0
20000-8,90,93500,39500,0
20000-8,90,93500,40000,0
20000-8,90,93500,40500,0
20000-8,90,93500,41000,0
20000-8,90,93500,41500,0
20000-8,90,93500,42000,0
20000-8,90,93500,42500,0
20000-8,90,93500,43000,0
20000-8,90,93500,43500,0
20000-8,90,93500,44000,0
20000-8,90,93500,44500,0
20000-8,90,93500,45000,0
20000-8,90,93500,45500,0
20000-8,90,93500,46000,0
20000-8,90,93500,46500,0
20000-8,90,93500,47000,0
20000-8,90,93500,47500,0
20000-8,90,93500,48000,0
20000-8,90,93500,48500,0
20000-8,90,93500,49000,0
20000-8,90,93500,49500,0
20000-8,90,93500,50000,0
20000-8,90,93500,50500,0
20000-8,90,93500,51000,0
20000-8,90,93500,51500,0
20000-8,90,93500,52000,0
20000-8,90,93500,52500,0
20000-8,90,93500,53000,0
20000-8,90,93500,53500,0
20000-8,90,93500,54000,0
20000-8,90,93500,54500,0
20000-8,90,93500,55000,0
20000-8,90,93500,55500,0
20000-8,90,93500,56000,0
20000-8,90,93500,56500,0
20000-8,90,93500,57000,0
20000-8,90,93500,57500,0
20000-8,90,93500,58000,0
20000-8,90,93500,58500,0
20000-8,90,93500,59000,0
20000-8,90,93500,59500,0
20000-8,90,93500,60000,0
20000-8,90,93500,60500,0
20000-8,90,93500,61000,0
20000-8,90,93500,61500,0
20000-8,90,93500,62000,0
20000-8,90,93500,62500,0
20000-8,90,93500,63000,0
20000-8,90,93500,63500,0
20000-8,90,93500,64000,0
20000-8,90,93500,64500,0
20000-8,90,93500,65000,0
20000-8,90,93500,65500,0
20000-8,90,93500,66000,0
20000-8,90,93500,66500,0
20000-8,90,93500,67000,0
20000-8,90,93500,67500,0
20000-8,90,93500,68000,0
20000-8,90,93500,68500,0
20000-8,90,93500,69000,0
20000-8,90,93500,69500,0
20000-8,90,93500,70000,0
20000-8,90,93500,70500,0
20000-8,90,93500,71000,0
20000-8,90,93500,71500,0
20000-8,90,93500,72000,0
20000-8,90,93500,72500,0
20000-8,90,93500,73000,0
20000-8,90,93500,73500,0
20000-8,90,93500,74000,0
20000-8,90,93500,74500,0
20000-8,90,93500,75000,0
20000-8,90,93500,75500,0
20000-8,90,93500,76000,0
20000-8,90,93500,76500,0
20000-8,90,93500,77000,0
20000-8,90,93500,77500,0
20000-8,90,93500,78000,0
20000-8,90,93500,78500,0
20000-8,90,93500,79000,0
20000-8,90,93500,79475,1
20000-8,90,93500,80475,1
20000-8,90,93500,81475,1
20000-8,90,93500,82475,1
20000-8,90,93500,83475,1
20000-8,90,93500,84475,1
20000-8,90,93500,85475,1
20000-8,90,93500,86475,1
20000-8,90,93500,87475,1
20000-8,90,93500,88475,1
20000-8,90,93500,89475,1
20000-8,90,93500,90475,1
20000-8,90,93500,91475,1
20000-8,90,93500,92475,1
20000-8,90,93500,93475,1
20000-8,90,94000,0,0
20000-8,90,94000,500,0
20000-8,90,94000,1000,0
20000-8,90,94000,1500,0
20000-8,90,94000,2000,0
20000-8,90,94000,2500,0
20000-8,90,94000,3000,0
20000-8,90,94000,3500,0
20000-8,90,94000,4000,0
20000-8,90,94000,4500,0
20000-8,90,94000,5000,0
20000-8,90,94000,5500,0
20000-8,90,94000,6000,0
20000-8,90,94000,6500,0
20000-8,90,94000,7000,0
20000-8,90,94000,7500,0
20000-8,90,94000,8000,0
20000-8,90,94000,8500,0
20000-8,90,94000,9000,0
20000-8,90,94000,9500,0
20000-8,90,94000,10000,0
20000-8,90,94000,10500,0
20000-8,90,94000,11000,0
20000-8,90,94000,11500,0
20000-8,90,94000,12000,0
20000-8,90,94000,12500,0
20000-8,90,94000,13000,0
20000-8,90,94000,13500,0
20000-8,90,94000,14000,0
20000-8,90,94000,14500,0
20000-8,90,94000,15000,0
20000-8,90,94000,15500,0
20000-8,90,94000,16000,0
20000-8,90,94000,16500,0
20000-8,90,94000,17000,0
20000-8,90,94000,17500,0
20000-8,90,94000,18000,0
20000-8,90,94000,18500,0
20000-8,90,94000,19000,0
20000-8,90,94000,19500,0
20000-8,90,94000,20000,0
20000-8,90,94000,20500,0
20000-8,90,94000,21000,0
20000-8,90,94000,21500,0
20000-8,90,94000,22000,0
20000-8,90,94000,22500,0
20000-8,90,94000,23000,0
20000-8,90,94000,23500,0
20000-8,90,94000,24000,0
20000-8,90,94000,24500,0
20000-8,90,94000,25000,0
20000-8,90,94000,25500,0
20000-8,90,94000,26000,0
20000-8,90,94000,26500,0
20000-8,90,94000,27000,0
20000-8,90,94000,27500,0
20000-8,90,94000,28000,0
20000-8,90,94000,28500,0
20000-8,90,94000,29000,0
20000-8,90,94000,29500,0
20000-8,90,94000,30000,0
20000-8,90,94000,30500,0
20000-8,90,94000,31000,0
20000-8,90,94000,31500,0
20000-8,90,94000,32000,0
20000-8,90,94000,32500,0
20000-8,90,94000,33000,0
20000-8,90,94000,33500,0
20000-8,90,94000,34000,0
20000-8,90,94000,34500,0
20000-8,90,94000,35000,0
20000-8,90,94000,35500,0
20000-8,90,94000,36000,0
20000-8,90,94000,36500,0
20000-8,90,94000,37000,0
20000-8,90,94000,37500,0
20000-8,90,94000,38000,0
20000-8,90,94000,38500,0
20000-8,90,94000,39000,0
20000-8,90,94000,39500,0
20000-8,90,94000,40000,0
20000-8,90,94000,40500,0
20000-8,90,94000,41000,0
20000-8,90,94000,41500,0
20000-8,90,94000,42000,0
20000-8,90,94000,42500,0
20000-8,90,94000,43000,0
20000-8,90,94000,43500,0
20000-8,90,94000,44000,0
20000-8,90,94000,44500,0
20000-8,90,94000,45000,0
20000-8,90,94000,45500,0
20000-8,90,94000,46000,0
20000-8,90,94000,46500,0
20000-8,90,94000,47000,0
20000-8,90,94000,47500,0
20000-8,90,94000,48000,0
20000-8,90,94000,48500,0
20000-8,90,94000,49000,0
20000-8,90,94000,49500,0
20000-8,90,94000,50000,0
20000-8,90,94000,50500,0
20000-8,90,94000,51000,0
20000-8,90,94000,51500,0
20000-8,90,94000,52000,0
20000-8,90,94000,52500,0
20000-8,90,94000,53000,0
20000-8,90,94000,53500,0
20000-8,90,94000,54000,0
20000-8,90,94000,54500,0
20000-8,90,94000,55000,0
20000-8,90,94000,55500,0
20000-8,90,94000,56000,0
20000-8,90,94000,56500,0
20000-8,90,94000,57000,0
20000-8,90,94000,57500,0
20000-8,90,94000,58000,0
20000-8,90,94000,58500,0
20000-8,90,94000,59000,0
20000-8,90,94000,59500,0
20000-8,90,94000,60000,0
20000-8,90,94000,60500,0
20000-8,90,94000,61000,0
20000-8,90,94000,61500,0
20000-8,90,94000,62000,0
20000-8,90,94000,62500,0
20000-8,90,94000,63000,0
20000-8,90,94000,63500,0
20000-8,90,94000,64000,0
20000-8,90,94000,64500,0
20000-8,90,94000,65000,0
20000-8,90,94000,65500,0
20000-8,90,94000,66000,0
20000-8,90,94000,66500,0
20000-8,90,94000,67000,0
20000-8,90,94000,67500,0
20000-8,90,94000,68000,0
20000-8,90,94000,68500,0
20000-8,90,94000,69000,0
20000-8,90,94000,69500,0
20000-8,90,94000,70000,0
20000-8,90,94000,70500,0
20000-8,90,94000,71000,0
20000-8,90,94000,71500,0
20000-8,90,94000,72000,0
20000-8,90,94000,72500,0
20000-8,90,94000,73000,0
20000-8,90,94000,73500,0
20000-8,90,94000,74000,0
20000-8,90,94000,74500,0
20000-8,90,94000,75000,0
20000-8,90,94000,75500,0
20000-8,90,94000,76000,0
20000-8,90,94000,76500,0
20000-8,90,94000,77000,0
20000-8,90,94000,77500,0
20000-8,90,94000,78000,0
20000-8,90,94000,78500,0
20000-8,90,94000,79000,0
20000-8,90,94000,79500,0
20000-8,90,94000,79900,1
20000-8,90,94000,80900,1
20000-8,90,94000,81900,1
20000-8,90,94000,82900,1
20000-8,90,94000,83900,1
20000-8,90,94000,84900,1
20000-8,90,94000,85900,1
20000-8,90,94000,86900,1
20000-8,90,94000,87900,1
20000-8,90,94000,88900,1
20000-8,90,94000,89900,1
20000-8,90,94000,90900,1
20000-8,90,94000,91900,1
20000-8,90,94000,92900,1
20000-8,90,94000,93900,1
20000-8,90,94500,0,0
20000-8,90,94500,500,0
20000-8,90,94500,1000,0
20000-8,90,94500,1500,0
20000-8,90,94500,2000,0
20000-8,90,94500,2500,0
20000-8,90,94500,3000,0
20000-8,90,94500,3500,0
20000-8,90,94500,4000,0
20000-8,90,94500,4500,0
20000-8,90,94500,5000,0
20000-8,90,94500,5500,0
20000-8,90,94500,6000,0
20000-8,90,94500,6500,0
20000-8,90,94500,7000,0
20000-8,90,94500,7500,0
20000-8,90,94500,8000,0
20000-8,90,94500,8500,0
20000-8,90,94500,9000,0
20000-8,90,94500,9500,0
20000-8,90,94500,10000,0
20000-8,90,94500,10500,0
